Step:132,Battery:5,Reward:-0.44,in_bounds:True,in_track:False,dist:0.52,steering:0.44,throttle: -0.28,total_reward:-0.72
Step:133,Battery:5,Reward:-0.24,in_bounds:True,in_track:False,dist:0.53,steering:-0.44,throttle: -0.55,total_reward:-0.97
Step:134,Battery:5,Reward:-0.23,in_bounds:True,in_track:False,dist:0.52,steering:-0.1,throttle: -1.0,total_reward:-1.19
Step:135,Battery:5,Reward:-0.11,in_bounds:True,in_track:False,dist:0.44,steering:0.44,throttle: -1.0,total_reward:-1.3
Step:136,Battery:5,Reward:0.84,in_bounds:True,in_track:True,dist:0.1,steering:-0.81,throttle: 1.0,total_reward:-0.46
Step:137,Battery:5,Reward:-1,in_bounds:False,in_track:False,dist:0.24,steering:-1.0,throttle: 1.0,total_reward:-1.46
Step:138,Battery:5,Reward:0.02,in_bounds:True,in_track:False,dist:0.36,steering:1.0,throttle: 0.52,total_reward:0.02
Step:139,Battery:5,Reward:0.36,in_bounds:True,in_track:False,dist:0.15,steering:1.0,throttle: -0.49,total_reward:0.38
Step:140,Battery:5,Reward:0.34,in_bounds:True,in_track:False,dist:0.16,steering:1.0,throttle: -1.0,total_reward:0.72
Step:141,Battery:5,Reward:0.21,in_bounds:True,in_track:False,dist:0.25,steering:1.0,throttle: -1.0,total_reward:0.92
Step:142,Battery:5,Reward:0.13,in_bounds:True,in_track:False,dist:0.29,steering:1.0,throttle: -1.0,total_reward:1.06
Step:143,Battery:5,Reward:-0.13,in_bounds:True,in_track:False,dist:0.45,steering:0.49,throttle: -0.56,total_reward:0.93
Step:144,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:0.04,throttle: -1.0,total_reward:1.11
Step:145,Battery:5,Reward:0.82,in_bounds:True,in_track:True,dist:0.11,steering:1.0,throttle: -1.0,total_reward:1.93
Step:146,Battery:5,Reward:0.8,in_bounds:True,in_track:True,dist:0.12,steering:1.0,throttle: -1.0,total_reward:2.73
Step:147,Battery:5,Reward:-0.02,in_bounds:True,in_track:False,dist:0.38,steering:1.0,throttle: -0.58,total_reward:2.72
